,UnitId,Text,X.M..language..,X.M..object_posted_time..,id,detected,value,ambiguity
36063,"tag:search.twitter.com,2005:874271730436583425",rt @naftemporikigr: μία εγκλωβισμένη στο χωριό βρίσα στη νότια λέσβο https://t.co/xnlbrhbyrf #seismos #earthquake https://t.co/z6zwrj75x7 ,el,6/12/2017 2:26:06 PM,46922,NA,9,2
19243,"tag:search.twitter.com,2005:875061547697090567","1.7 magnitude #earthquake. 9 mi from big pine, ca, ##unitedstates https://t.co/lylloxqvfb ",en,6/14/2017 6:45:05 PM,26258,NA,5,1
38493,"tag:search.twitter.com,2005:874286458961633281",rt @amna_newseng: rescue teams pulling injured out of the rubble in #vrisa village after #earthquake off lesvos #greece…  ,en,6/12/2017 3:03:11 PM,49690,NA,9,2
46930,"tag:search.twitter.com,2005:874359786812444674",rt @cnngreece: σεισμός μυτιλήνη: φωτογραφίες από τις ζημιές σε βρίσα και πλωμάρι https://t.co/drqouxovje https://t.co/l0luhkebuf ,el,6/12/2017 6:26:08 PM,60992,NA,7,2
8337,"tag:search.twitter.com,2005:874897728446361600",rt @todays_turkey: #video#earthquake in #lesbos island in greece has felted all over western turkey. https://t.co/egxlqwvxph ,en,6/13/2017 7:03:29 AM,10678,NA,3,2
37445,"tag:search.twitter.com,2005:874279597029961728",rt @naftemporiki_en: one woman missing hours after strong quake hits lesvos https://t.co/jlriu01fg5 #seismos #earthquake ,en,6/12/2017 2:57:36 PM,48490,NA,5,2
16061,"tag:search.twitter.com,2005:875000128045821952",σημαντικές φθορές και ζημιές από τον μεγάλο σεισμό των 6.1 βαθμών της κλίμακας ρίχτερ που έπληξε τη λέσβο έχουν... https://t.co/69s0s7gmb3 ,el,6/14/2017 2:41:01 PM,22631,NA,7,2
13897,"tag:search.twitter.com,2005:874961621847752704",rt @weatherchannel: a 6.9 magnitude #earthquake rocked guatemala early this morning. some damage has been reported:…  ,en,6/14/2017 11:51:56 AM,19945,NA,7,2
38875,"tag:search.twitter.com,2005:874288981910839296",σεισμός μυτιλήνη: κατέρρευσαν σπίτια στο πλωμάρι: για καταρρεύσεις σπιτιών στο πλωμάρι της μυτιλήνης κάνουν λόγο…… https://t.co/zwahf3qpxr ,el,6/12/2017 3:35:11 PM,50128,NA,9,2
32851,"tag:search.twitter.com,2005:874257394301317120",rt @ttremblingearth: .@lastquake app launches follow the s wave as everyone in the region feels a strong m6.3 earthquake roll through tu…  ,en,6/12/2017 12:59:08 PM,43296,NA,5,2
16905,"tag:search.twitter.com,2005:875017431823011840","rt @tobesafensound: magnitude 6.9 earthquake triggers landslides, damages homes in guatemala https://t.co/twg9xyeozm ",en,6/14/2017 3:45:31 PM,23600,NA,6,2
40157,"tag:search.twitter.com,2005:874298489752178689","μία εγκλωβισμένη στη βρίσα της λέσβου – δέκα τραυματίες από τα 6,1 ρίχτερ https://t.co/um7rtiuvmr https://t.co/0j67um4zxw ",el,6/12/2017 4:12:58 PM,51597,NA,9,2
14306,"tag:search.twitter.com,2005:874968711525933056",rt @weatherchannel: a 6.9 magnitude #earthquake rocked guatemala early this morning. some damage has been reported:…  ,en,6/14/2017 11:51:56 AM,20453,NA,7,2
19275,"tag:search.twitter.com,2005:875062684571418624","rt @quakestoday: 1.7 magnitude #earthquake. 14 km from big pine, ca, #unitedstates https://t.co/y3bukqa5fc ",en,6/14/2017 6:45:05 PM,26297,NA,5,1
43360,"tag:search.twitter.com,2005:874257277473234944","#σεισμός λέσβος: κατέρρευσαν παλιά σπίτια στο πλωμάρι, &amp; ο τρούλος του ναού του αγ.παντελεήμονα. ζημιές και στον οικισμό της πλαγιάς ",el,6/12/2017 1:29:12 PM,26299,,7,2
14076,"tag:search.twitter.com,2005:874913065397092353",δεν ζητήθηκαν αποζημιώσεις για ζημιές από πυρκαγιά #cyprus #eac #environment https://t.co/6yhmwpjraj ,el,6/14/2017 8:55:04 AM,26300,,7,1
7325,"tag:search.twitter.com,2005:874850062626693124",πανικός στο λονδίνο - μεγάλη πυρκαγιά σε κτήριο 27 ορόφων στο κέντρο της πόλης - https://t.co/zyl5fbxwpr https://t.co/mdxogjrrte ,el,6/14/2017 4:44:43 AM,26301,,7,1
33753,"tag:search.twitter.com,2005:874168053688393728",https://t.co/nwgmutzpfp βόλος: την ένταξη σε πρόγραμμα πσεα για τις ζημιές στις αμυγδαλιές ζητά ο δήμαρχος ρήγα φε… https://t.co/7rloom7tyr ,el,6/12/2017 7:34:39 AM,26302,,7,1
33920,"tag:search.twitter.com,2005:874173178767183874",rt @froutonea: https://t.co/nwgmutzpfp βόλος: την ένταξη σε πρόγραμμα πσεα για τις ζημιές στις αμυγδαλιές ζητά ο δήμαρχος ρήγα φε…  ,el,6/12/2017 7:34:39 AM,26303,,7,1
79543,"tag:search.twitter.com,2005:874660526848167936",κλιμάκιο του υπποα μεταβαίνει στη λέσβο για να αξιολογήσει ζημιές σε μνημεία https://t.co/vo3eanimmy ,el,6/13/2017 4:11:34 PM,26304,,7,2
79900,"tag:search.twitter.com,2005:874666218568994818",κλιμάκιο του υπποα μεταβαίνει αύριο στη λέσβο για να αξιολογήσει τις ζημιές https://t.co/7afdsflozm ,el,6/13/2017 4:34:11 PM,26305,,7,2
499,"tag:search.twitter.com,2005:874677034294935552",κλιμάκιο του υπποα μεταβαίνει στη λέσβο για να αξιολογήσει τις ζημιές σε μνημεία - https://t.co/vl99aqrvye https://t.co/vtu9bgi9p3 ,el,6/13/2017 5:17:10 PM,26306,,7,2
11873,"tag:search.twitter.com,2005:874900752375975939","https://t.co/orwkzffxw6η ελλάδα :η κατολίσθηση, ο σεισμός και το άβατο του μενιδίου ",el,6/14/2017 8:06:08 AM,26307,,6,1
27602,"tag:search.twitter.com,2005:875086017715478529",θεσσαλονίκη: πτώσεις δέντρων και υλικές ζημιές σε ιχ λόγω των έντονων ανέμων https://t.co/wkwxi7zr05 ,el,6/14/2017 8:22:19 PM,26308,,7,1
27646,"tag:search.twitter.com,2005:875086563084034053",rt @lifomag: θεσσαλονίκη: πτώσεις δέντρων και υλικές ζημιές σε ιχ λόγω των έντονων ανέμων https://t.co/wkwxi7zr05 ,el,6/14/2017 8:22:19 PM,26309,,7,1
69781,"tag:search.twitter.com,2005:874490131209740295",ράδιο θεσσαλονίκη - νεκρή εντοπίστηκε η εγκλωβισμένη γυναίκα στη βρίσα https://t.co/r1uzvu7hhl #rthess ,el,6/13/2017 4:54:29 AM,26310,,9,2
40907,"tag:search.twitter.com,2005:874250437226106880",σεισμός στη λέσβο αισθητός και στην καβάλα!https://t.co/tygprzuzty#kavalapost #kavala https://t.co/zujfs1zuxv ,el,6/12/2017 1:02:01 PM,26311,,3,2
72480,"tag:search.twitter.com,2005:874540838642229248","σεισμός 6.1 ρίχτερ στην μυτιλήνη - έγινε αισθητός σε ολόκληρη την ελλάδα, ταρακουνήθηκε και η καβάλα -… https://t.co/sckubzttyx ",el,6/13/2017 8:15:58 AM,26312,,3,2
79436,"tag:search.twitter.com,2005:874658661523697664",λέσβος: ζημιές και σε μεταβυζαντινά μνημεία | larissanet.gr - h νέα εφημερίδα της λάρισας https://t.co/o5khn1h97k via @larissanetgr ,el,6/13/2017 4:04:09 PM,26313,,7,2
40392,"tag:search.twitter.com,2005:874249513845891072","ισχυρός σεισμός 6,2 r στο βόρειο αιγαίο - κατέρρευσαν σπίτια στο πλωμάρι - τι νέα λάρισα; - https://t.co/blmsp6hsd2 https://t.co/swaesmnyfj ",el,6/12/2017 12:58:21 PM,26314,,5,2
45987,"tag:search.twitter.com,2005:874267601412788225",μεγάλες ζημιές στο χωριό βρισά στη νότια λέσβο | larissanet.gr - h νέα εφημερίδα της λάρισας https://t.co/k4gqusocps via @larissanetgr ,el,6/12/2017 2:10:13 PM,26315,,7,2
8612,"tag:search.twitter.com,2005:874887366875504641",στη βρίσα λέσβου ο κυριάκος μητσοτάκης: «δυστυχώς η καταστροφή είναι πολύ μεγάλη» - τι νέα λάρισα; -… https://t.co/zrnsrkvcnj ,el,6/14/2017 7:12:57 AM,26316,,7,2
38469,"tag:search.twitter.com,2005:874245747771932673","σεισμός 6.2 ρίχτερ νοτιοδυτικά της μυτιλήνης - αισθητός και στην ξάνθη,https://t.co/u576cpkexj ",el,6/12/2017 12:43:23 PM,26317,,3,2
39051,"tag:search.twitter.com,2005:874247077433401344","σεισμός 6.2 ρίχτερ νοτιοδυτικά της μυτιλήνης - αισθητός και στην ξάνθη,https://t.co/hquzlq9vnq ",el,6/12/2017 12:48:40 PM,26318,,3,2
43992,"tag:search.twitter.com,2005:874259920664891393","κουνήθηκε για τα καλά η ξάνθη. σεισμός 6,1 βαθμών νότια της λέσβου, πληροφορίες για ζημιές. https://t.co/ojqofrjo3e ",el,6/12/2017 1:39:42 PM,26319,,7,2
44019,"tag:search.twitter.com,2005:874259897642123264","κουνήθηκε για τα καλά η ξάνθη. σεισμός 6,1 βαθμών νότια της λέσβου, πληροφορίες για ζημιές. https://t.co/w0buorwthd https://t.co/x1zsofg0vv ",el,6/12/2017 1:39:37 PM,26320,,7,2
26391,"tag:search.twitter.com,2005:875064607886499840",η ισχυρή χαλαζόπτωση στο δαμιανό γιαννιτσών προκάλεσε ζημιές στο δίκτυο ηλεκτρισμού όπως βλέπετε στη φωτογραφία... https://t.co/v9iflrhvzd ,el,6/14/2017 6:57:15 PM,26321,,7,1
26391,"tag:search.twitter.com,2005:875064607886499840",η ισχυρή χαλαζόπτωση στο δαμιανό γιαννιτσών προκάλεσε ζημιές στο δίκτυο ηλεκτρισμού όπως βλέπετε στη φωτογραφία... https://t.co/v9iflrhvzd ,el,6/14/2017 6:57:15 PM,26322,,7,1
52809,"tag:search.twitter.com,2005:874306580891582464",@thessalonikios3 μόλις έμαθα πως σε ένα χωριό έγιναν πολλές ζημιές αν και οι πρώτες αναφορές μιλούσαν για πτώσεις κεραμιδιών μόνο. ,el,6/12/2017 4:45:07 PM,26323,,7,1
51782,"tag:search.twitter.com,2005:874299730750320640",η γραφιδα τησ σιντικησ : μεγάλες υλικές ζημιές και τραυματισμοί στη λέσβο α... https://t.co/oo1n6rahhl ,el,6/12/2017 4:17:54 PM,26324,,7,2
76844,"tag:search.twitter.com,2005:874623420947976192","κεραυνός στη σκιάθο την περασμένη κυριακή, ο οποίος προκάλεσαι υλικές ζημιές σε κατοικία. του νίκου γουβιώτη: https://t.co/jebebo8uim ",el,6/13/2017 1:44:07 PM,26325,,7,1
3,"tag:search.twitter.com,2005:874668432561762305","Πανικός στην Ίμπιζα: Εκρήξεις, πυρκαγιά και εκκένωση τουριστών! [vids, pics] https://t.co/2uKiNbTcxJ ",el,6/13/2017 4:42:59 PM,3,,,1
7325,"tag:search.twitter.com,2005:874850062626693124",Πανικός στο Λονδίνο - Μεγάλη πυρκαγιά σε κτήριο 27 ορόφων στο κέντρο της πόλης - https://t.co/ZYl5FbxWPr https://t.co/MDXOgjRrte ,el,6/14/2017 4:44:43 AM,7325,,,1
7895,"tag:search.twitter.com,2005:874867323794067456",Πανικός από τη μεγάλη πυρκαγιά σε πύργο στο Λονδίνο  https://t.co/RCT8eJUFWV ,el,6/14/2017 5:53:18 AM,7895,,,1
8309,"tag:search.twitter.com,2005:874878555146072064",Πανικός από τη μεγάλη πυρκαγιά σε πύργο στο Λονδίνο https://t.co/RCT8eJUFWV ,el,6/14/2017 6:37:56 AM,8309,,,1
9495,"tag:search.twitter.com,2005:874894741166575616",Λονδίνο: Κάτοικοι είχαν διαμαρτυρηθεί επανειλημμένως για τους κινδύνους πυρκαγιάς στον πύργο https://t.co/Gl3mebNbDK ,el,6/14/2017 7:42:15 AM,9495,,,1
11335,"tag:search.twitter.com,2005:874899685839962114",RT @lifomag: Λονδίνο: Κάτοικοι είχαν διαμαρτυρηθεί επανειλημμένως για τους κινδύνους πυρκαγιάς στον πύργο https://t.co/Gl3mebNbDK ,el,6/14/2017 7:42:15 AM,11335,,,1
11671,"tag:search.twitter.com,2005:874900410066141184",Λονδίνο-πυρκαγιά: Κάτοικοι είχαν καταγγείλει ελαττωματικές καλωδιώσεις | Documentonews.gr https://t.co/IsKCwzOR3a ,el,6/14/2017 8:04:47 AM,11671,,,1
14005,"tag:search.twitter.com,2005:874912679034597384","Άτυχο νησί,με πυρκαγιές, λαθρομετανάστες τώρα κ οι σεισμοί.Ας τους στηριξουμε το καλοκαίρι να έχουν τουρισμό.Το αξιζουν! #λεσβος #Μυτιλήνη ",el,6/14/2017 8:53:32 AM,14005,,,1
14076,"tag:search.twitter.com,2005:874913065397092353",Δεν ζητήθηκαν αποζημιώσεις για ζημιές από πυρκαγιά #Cyprus #EAC #environment https://t.co/6YHmwPjrAJ ,el,6/14/2017 8:55:04 AM,14076,,,1
14250,"tag:search.twitter.com,2005:874914652194570241","RT @marw_del_auth: Άτυχο νησί,με πυρκαγιές, λαθρομετανάστες τώρα κ οι σεισμοί.Ας τους στηριξουμε το καλοκαίρι να έχουν τουρισμό.Το αξιζουν!… ",el,6/14/2017 8:53:32 AM,14250,,,1
15346,"tag:search.twitter.com,2005:874927255750930432",«Πύρινη κόλαση» στην καρδιά του Λονδίνου - Κάτοικοι είχαν προειδοποιήσει για τον κίνδυνο πυρκαγιάς https://t.co/9YAWrQualL ,el,6/14/2017 9:51:27 AM,15346,,,1
15741,"tag:search.twitter.com,2005:874932207814627330",Λονδίνο: Οι κάτοικοι του Grenfell Tower είχαν προειδοποιήσει για τον κίνδυνο πυρκαγιάς! https://t.co/cXhKx41ACH ,el,6/14/2017 10:11:08 AM,15741,,,1
19256,"tag:search.twitter.com,2005:874952244977913857",Λονδίνο: Οι κάτοικοι του ουρανοξύστη προειδοποιούσαν για κίνδυνο καταστροφικής πυρκαγιάς  https://t.co/k7x7UNcLP0 ,el,6/14/2017 11:30:45 AM,19256,,,1
19333,"tag:search.twitter.com,2005:874953630893223942",Λονδίνο: Οι κάτοικοι του Grenfell Tower είχαν προειδοποιήσει για τον κίνδυνο πυρκαγιάς! https://t.co/02WCAmQHSk ,el,6/14/2017 11:36:16 AM,19333,,,1
21526,"tag:search.twitter.com,2005:874983557332180992","Ελπίζω ότι μετά από αυτήν την τρομερή πυρκαγιά στο Λονδίνο, θα αρχίσουν να προσέχουν περισσότερο τα σπίτια τους,... https://t.co/IrqJDe53IO ",el,6/14/2017 1:35:11 PM,21526,,,1
363,"tag:search.twitter.com,2005:874674228716601345",Πανικός από έκρηξη και φωτιά στην καρδιά της Νέας Υόρκης https://t.co/e0zZZVevDS ,el,6/13/2017 5:06:01 PM,363,,,1
386,"tag:search.twitter.com,2005:874675061474643969",Πανικός από έκρηξη και φωτιά στην καρδιά της Νέας Υόρκης -35 τραυματίες https://t.co/i1NM7x6QeW ,el,6/13/2017 5:09:19 PM,386,,,1
732,"tag:search.twitter.com,2005:874681546682150912",Πανικός στην Ίμπιζα! Εκρήξεις και φωτιά! (ΦΩΤΟ) https://t.co/Hoq4q6mfpz https://t.co/cdv86UmUR4 ,el,6/13/2017 5:35:06 PM,732,,,1
8259,"tag:search.twitter.com,2005:874877030520807424",Στα μέσα κοινωνικής δικτύωσης κάτοικοι της ευρύτερης περιοχής αναρτούν βίντεο με την τεράστια φωτιά… https://t.co/KelNqf5zZO ,el,6/14/2017 6:31:53 AM,8259,,,1
14650,"tag:search.twitter.com,2005:874919476822765569",Λονδίνο: Κάτοικοι του πύργου είχαν προειδοποιήσει-Παίζοντας με τη φωτιά - https://t.co/rCaVSHU9Hj ,el,6/14/2017 9:20:33 AM,14650,,,1
15192,"tag:search.twitter.com,2005:874925773722923009",RT @PressPublica: Λονδίνο: Κάτοικοι του πύργου είχαν προειδοποιήσει-Παίζοντας με τη φωτιά - https://t.co/rCaVSHU9Hj ,el,6/14/2017 9:20:33 AM,15192,,,1
21609,"tag:search.twitter.com,2005:874985243631112192",Οι κάτοικοι είχαν εκπαιδευτεί πως σε περίπτωση φωτιάς πρέπει να μείνουν μέσα στα διαμερίσματά τους αφού η φωτιά δεν θα εξαπλωθεί. ,el,6/14/2017 1:41:53 PM,21609,,,1
