ID,text,amb
354,σεισμός μυτιλήνη: νεκρή εντοπίστηκε και ανασύρθηκε η αγνοούμενη γυναίκα από τα χαλάσματα του σπιτιού της - ,2
1643,σεισμός μυτιλήνη: νεκρή εντοπίστηκε και ανασύρθηκε η αγνοούμενη γυναίκα από τα χαλάσματα του σπιτιού της - ,2
588,σεισμός μυτιλήνη: ολοκληρώθηκε η εκκένωση της βρίσας-μία νεκρή και πάνω από 10 τραυματίες - ,2
1644,σεισμός μυτιλήνη: ολοκληρώθηκε η εκκένωση της βρίσας-μία νεκρή και πάνω από 10 τραυματίες - ,2
450,σεισμός μυτιλήνη: σοβαρές ζημιές στο μητροπολιτικό ναό του αγ.αθανασίου ,2
1645,σεισμός μυτιλήνη: σοβαρές ζημιές στο μητροπολιτικό ναό του αγ.αθανασίου ,2
594,σεισμός μυτιλήνη: φωτογραφίες από τις ζημιές σε βρίσα και πλωμάρι ,2
1646,σεισμός μυτιλήνη: φωτογραφίες από τις ζημιές σε βρίσα και πλωμάρι ,2
541,σεισμός μυτιλήνης: απεγκλωβισμός – 10 τραυματίες – πολλές ζημιές (βίντεο) ,2
1647,σεισμός μυτιλήνης: απεγκλωβισμός – 10 τραυματίες – πολλές ζημιές (βίντεο) ,2
1648,σεισμός πάνω από 6 ρίχτερ στη μυτιλήνη - κατέρρευσαν σπίτια στο πλωμάρι!,2
931,σεισμός πάνω από 6 ρίχτερ στη μυτιλήνη - κατέρρευσαν σπίτια στο πλωμάρι! ,2
1649,σεισμός πάνω από 6 ρίχτερ στη μυτιλήνη – κατέρρευσαν σπίτια-τωρα,2
928,σεισμός πάνω από 6 ρίχτερ στη μυτιλήνη – κατέρρευσαν σπίτια-τωρα ,2
907,σεισμός στη λέσβο αισθητός και στην καβάλα!,2
1650,σεισμός στη λέσβο αισθητός και στην καβάλα!,2
614,σεισμός στη λέσβο: αγωνία των κατοίκων για την επόμενη μέρα ,2
1651,σεισμός στη λέσβο: αγωνία των κατοίκων για την επόμενη μέρα ,2
1652,σεισμός στη λέσβο: αναφορές για ζημιές στο πλωμάρι και καταρρεύσεις σπιτιών και εγκλωβισμούς στη βρίσα…,2
551,σεισμός στη λέσβο: αναφορές για ζημιές στο πλωμάρι και καταρρεύσεις σπιτιών και εγκλωβισμούς στη βρίσα… ,2
1653,σεισμός στη λέσβο: αναφορές για ζημιές στο πλωμάρι και καταρρεύσεις σπιτιών και εγκλωβισμούς στη βρίσα… ,2
404,σεισμός στη λέσβο: ερείπια το χωριό βρίσα - μια γυναίκα εγκλωβισμένη [βίντεο] ,2
1654,σεισμός στη λέσβο: ερείπια το χωριό βρίσα - μια γυναίκα εγκλωβισμένη [βίντεο] ,2
373,"σεισμός στη λέσβο: κατέρρευσαν σπίτια στη βρίσα – τραυματισμός στο πλωμάρι [pics, vid] ",2
1655,"σεισμός στη λέσβο: κατέρρευσαν σπίτια στη βρίσα – τραυματισμός στο πλωμάρι [pics, vid] ",2
1657,σεισμός στη λέσβο: νεκρή η γυναίκα που είχε εγκλωβιστεί στα ερείπια του σπιτιού τη,2
1658,σεισμός στη λέσβο: νεκρή η γυναίκα που είχε εγκλωβιστεί στα ερείπια του σπιτιού τη,2
997,σεισμός στη λέσβο: νεκρή η γυναίκα που είχε εγκλωβιστεί στα ερείπια του σπιτιού της ,2
1002,σεισμός στη λέσβο: νεκρή η γυναίκα που είχε εγκλωβιστεί στα ερείπια του σπιτιού της ,2
980,σεισμός στη λέσβο: νεκρή η γυναίκα που είχε εγκλωβιστεί στα ερείπια του σπιτιού της - τωρα ,2
1656,σεισμός στη λέσβο: νεκρή η γυναίκα που είχε εγκλωβιστεί στα ερείπια του σπιτιού της – τωρ,2
329,σεισμός στη λέσβο: τρόμος για το άγνωστο ρήγμα ,1
1981,σεισμός στη λέσβο: τρόμος για το άγνωστο ρήγμα ,1
1659,σεισμός στη λέσβο. εικόνες καταστροφής στη βρίσα. μία εγκλωβισμένη και 12 τραυματίες,2
999,σεισμός στη λέσβο. εικόνες καταστροφής στη βρίσα. μία εγκλωβισμένη και 12 τραυματίες - ,2
1660,"σεισμός στη μυτιλήνη 6,1 ρίχτερ - αισθητός και στην κωνσταντινούπολη - κατέρρευσαν σπίτια στο πλωμάρι",2
943,"σεισμός στη μυτιλήνη 6,1 ρίχτερ - αισθητός και στην κωνσταντινούπολη - κατέρρευσαν σπίτια στο πλωμάρι… ",2
1661,"σεισμός στη μυτιλήνη 6,1 ρίχτερ: κατέρρευσαν σπίτια στο πλωμάρι- βίντεο ντοκουμέντο- μια 45χρονη ανασύρθηκε νεκρή…",2
956,"σεισμός στη μυτιλήνη 6,1 ρίχτερ: κατέρρευσαν σπίτια στο πλωμάρι- βίντεο ντοκουμέντο- μια 45χρονη ανασύρθηκε νεκρή… ",2
349,"σεισμός στη μυτιλήνη 6,1 ρίχτερ: φωτογραφίες από τα χαλάσματα - βίντεο ντοκουμέντο  ",2
1662,"σεισμός στη μυτιλήνη 6,1 ρίχτερ: φωτογραφίες από τα χαλάσματα - βίντεο ντοκουμέντο  ",2
1663,σεισμός στη μυτιλήνη: κατέρρευσαν παλιά βιομηχανικά κτίρια,2
955,σεισμός στη μυτιλήνη: κατέρρευσαν παλιά βιομηχανικά κτίρια ,2
485,"σεισμός στη μυτιλήνη: συντρίμμια, φόβος και απόγνωση ",2
1664,"σεισμός στη μυτιλήνη: συντρίμμια, φόβος και απόγνωση ",2
1665,σεισμός στη μυτιλήνη: τραυματίες στο χωριό βρισά - πληροφορίες για μια εγκλωβισμένη (video),2
470,σημαντικές ζημιές σε μετα-βυζαντινά μνημεία από τον σεισμό στη λέσβο ,2
1666,σημαντικές ζημιές σε μετα-βυζαντινά μνημεία από τον σεισμό στη λέσβο ,2
599,σημαντικές φθορές και ζημιές από τον μεγάλο σεισμό των 6.1 βαθμών της κλίμακας ρίχτερ που έπληξε τη λέσβο έχουν... ,2
1667,σημαντικές φθορές και ζημιές από τον μεγάλο σεισμό των 6.1 βαθμών της κλίμακας ρίχτερ που έπληξε τη λέσβο έχουν... ,2
330,"Σκηνικό πολέμου στο Μενίδι: Κάτοικοι έβαλαν φωτιά σε σπίτια Ρομά, πυροβολισμοί, επεισόδια και πέτρες σε τρένο (φω... ",1
1876,"σκηνικό πολέμου στο μενίδι: κάτοικοι έβαλαν φωτιά σε σπίτια ρομά, πυροβολισμοί, επεισόδια και πέτρες σε τρένο (φω... ",1
1982,"σκηνικό πολέμου στο μενίδι: κάτοικοι έβαλαν φωτιά σε σπίτια ρομά, πυροβολισμοί, επεισόδια και πέτρες σε τρένο (φω... ",1
331,σοβαρά επεισόδια στο μενίδι - ζημιές σε σπίτια από μολότοφ ,1
1983,σοβαρά επεισόδια στο μενίδι - ζημιές σε σπίτια από μολότοφ ,1
576,σοβαρές ζημιές και τραυματίες στη λέσβο από το σεισμό,2
1668,σοβαρές ζημιές και τραυματίες στη λέσβο από το σεισμό,2
1877,σοβαρές ζημιές στα σπίτια των αναργύρων ως συνέπεια της μεγάλης κατολίσθηση,1
1984,σοβαρές ζημιές στα σπίτια των αναργύρων ως συνέπεια της μεγάλης κατολίσθηση,1
332,Σοκ: Πανικός σε πλοίο! Πήρε φωτιά η άγκυρα! (Βίντεο) | kontranews.gr ,1
1878,σοκ: πανικός σε πλοίο! πήρε φωτιά η άγκυρα! (βίντεο) | kontranews.gr ,1
1985,σοκ: πανικός σε πλοίο! πήρε φωτιά η άγκυρα! (βίντεο) | kontranews.gr ,1
469,σοκ: τεράστιες ζημιές από τον σεισμό στην βρίσα της λέσβου (βίντεο) | kontranews.gr ,2
1669,σοκ: τεράστιες ζημιές από τον σεισμό στην βρίσα της λέσβου (βίντεο) | kontranews.gr ,2
447,σοκάρει ο πρώτος απολογισμός σε ζημίες από τον χθεσινό σεισμό- 12 χώρια έχουν υποστεί ζημιές στη μυτιλήνη ,2
1670,σοκάρει ο πρώτος απολογισμός σε ζημίες από τον χθεσινό σεισμό- 12 χώρια έχουν υποστεί ζημιές στη μυτιλήνη ,2
390,"σοκαρισμενοι κατοικοι σεισμός 6,1 ρίχτερ ανοιχτά της μυτιλήνης -κατέρρευσαν σπίτια στο πλωμάρι ",2
1671,"σοκαρισμενοι κατοικοι σεισμός 6,1 ρίχτερ ανοιχτά της μυτιλήνης -κατέρρευσαν σπίτια στο πλωμάρι ",2
1672,σπίρτζης: θα ανακατασκευαστούν τα σπίτια που κατέρρευσαν στη βρίσα,2
367,σπίρτζης: θα ανακατασκευαστούν τα σπίτια που κατέρρευσαν στη βρίσα ,2
1673,σπίρτζης: θα ανακατασκευαστούν τα σπίτια που κατέρρευσαν στη βρίσα ,2
333,Στα μέσα κοινωνικής δικτύωσης κάτοικοι της ευρύτερης περιοχής αναρτούν βίντεο με την τεράστια φωτιά… ,1
